         3411122 function calls (3342073 primitive calls) in 14.481 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 tuple.py:4(<module>)
        1    0.000    0.000    0.000    0.000 twodim_base.py:154(eye)
        1    0.000    0.000    0.001    0.001 twodim_base.py:3(<module>)
        1    0.000    0.000    0.002    0.002 type_annotations.py:1(<module>)
        1    0.000    0.000    0.000    0.000 type_annotations.py:18(SourceLines)
        1    0.000    0.000    0.000    0.000 type_annotations.py:47(TypeAnnotation)
        1    0.000    0.000    0.000    0.000 type_check.py:15(<module>)
        1    0.000    0.000    0.002    0.002 type_check.py:3(<module>)
        1    0.000    0.000    0.000    0.000 type_checkers.py:118(TypeCheckerWithDefault)
        3    0.000    0.000    0.000    0.000 type_checkers.py:120(__init__)
        1    0.000    0.000    0.000    0.000 type_checkers.py:130(IntValueChecker)
       15    0.000    0.000    0.000    0.000 type_checkers.py:134(CheckValue)
        1    0.000    0.000    0.000    0.000 type_checkers.py:151(EnumValueChecker)
        1    0.000    0.000    0.000    0.000 type_checkers.py:171(UnicodeValueChecker)
        1    0.000    0.000    0.000    0.000 type_checkers.py:207(Int32ValueChecker)
        1    0.000    0.000    0.000    0.000 type_checkers.py:215(Uint32ValueChecker)
        1    0.000    0.000    0.000    0.000 type_checkers.py:221(Int64ValueChecker)
        1    0.000    0.000    0.000    0.000 type_checkers.py:227(Uint64ValueChecker)
        1    0.000    0.000    0.000    0.000 type_checkers.py:240(FloatValueChecker)
        1    0.000    0.000    0.000    0.000 type_checkers.py:44(<module>)
        1    0.000    0.000    0.000    0.000 type_checkers.py:92(TypeChecker)
        3    0.000    0.000    0.000    0.000 type_checkers.py:98(__init__)
        1    0.000    0.000    0.000    0.000 type_spec.py:15(<module>)
        1    0.000    0.000    0.000    0.000 type_spec.py:417(BatchableTypeSpec)
        1    0.000    0.000    0.000    0.000 type_spec.py:45(TypeSpec)
        7    0.000    0.000    0.000    0.000 type_spec.py:530(register_type_spec_from_value_converter)
        1    0.000    0.000    0.000    0.000 typeconv.py:1(<module>)
        9    0.000    0.000    0.016    0.002 typeconv.py:105(safe_unsafe)
        2    0.000    0.000    0.006    0.003 typeconv.py:112(unsafe_unsafe)
      176    0.000    0.000    0.001    0.000 typeconv.py:119(_cb_update)
        1    0.000    0.000    0.000    0.000 typeconv.py:22(TypeManager)
        1    0.000    0.000    0.000    0.000 typeconv.py:31(__init__)
      176    0.000    0.000    0.001    0.000 typeconv.py:51(set_compatible)
       14    0.000    0.000    0.000    0.000 typeconv.py:59(set_promote)
      119    0.000    0.000    0.001    0.000 typeconv.py:62(set_unsafe_convert)
       43    0.000    0.000    0.000    0.000 typeconv.py:65(set_safe_convert)
       53    0.000    0.000    0.000    0.000 typeconv.py:68(get_pointer)
        1    0.000    0.000    0.000    0.000 typeconv.py:72(TypeCastingRules)
        1    0.000    0.000    0.000    0.000 typeconv.py:76(__init__)
        8    0.000    0.000    0.002    0.000 typeconv.py:80(promote)
        8    0.000    0.000    0.005    0.001 typeconv.py:86(unsafe)
        2    0.000    0.000    0.000    0.000 typeconv.py:92(safe)
        8    0.000    0.000    0.008    0.001 typeconv.py:98(promote_unsafe)
        1    0.000    0.000    0.004    0.004 typed_passes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 typed_passes.py:140(AnnotateTypes)
        1    0.000    0.000    0.000    0.000 typed_passes.py:144(__init__)
        1    0.000    0.000    0.000    0.000 typed_passes.py:171(NopythonRewrites)
        1    0.000    0.000    0.000    0.000 typed_passes.py:175(__init__)
        1    0.000    0.000    0.000    0.000 typed_passes.py:195(PreParforPass)
        1    0.000    0.000    0.000    0.000 typed_passes.py:200(__init__)
        1    0.000    0.000    0.000    0.000 typed_passes.py:230(ParforPass)
        1    0.000    0.000    0.000    0.000 typed_passes.py:235(__init__)
        1    0.000    0.000    0.000    0.000 typed_passes.py:278(DumpParforDiagnostics)
        1    0.000    0.000    0.000    0.000 typed_passes.py:283(__init__)
        1    0.000    0.000    0.000    0.000 typed_passes.py:296(NativeLowering)
        1    0.000    0.000    0.000    0.000 typed_passes.py:301(__init__)
        1    0.000    0.000    0.000    0.000 typed_passes.py:345(IRLegalization)
        1    0.000    0.000    0.000    0.000 typed_passes.py:350(__init__)
        1    0.000    0.000    0.000    0.000 typed_passes.py:361(NoPythonBackend)
        1    0.000    0.000    0.000    0.000 typed_passes.py:366(__init__)
        1    0.000    0.000    0.000    0.000 typed_passes.py:405(InlineOverloads)
        1    0.000    0.000    0.000    0.000 typed_passes.py:418(__init__)
        1    0.000    0.000    0.000    0.000 typed_passes.py:548(DeadCodeElimination)
        1    0.000    0.000    0.000    0.000 typed_passes.py:556(__init__)
        1    0.000    0.000    0.000    0.000 typed_passes.py:75(NopythonTypeInference)
        1    0.000    0.000    0.000    0.000 typed_passes.py:79(__init__)
        1    0.000    0.000    0.062    0.062 typeddict.py:3(<module>)
        1    0.000    0.000    0.000    0.000 typeddict.py:78(Dict)
        1    0.000    0.000    0.007    0.007 typedlist.py:11(<module>)
        1    0.000    0.000    0.000    0.000 typedlist.py:141(List)
        1    0.000    0.000    0.000    0.000 typedobjectutils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 typeinfer.py:123(ConstraintNetwork)
        1    0.000    0.000    0.001    0.001 typeinfer.py:13(<module>)
        1    0.000    0.000    0.000    0.000 typeinfer.py:1489(NullDebug)
        1    0.000    0.000    0.000    0.000 typeinfer.py:1501(TypeInferDebug)
        1    0.000    0.000    0.000    0.000 typeinfer.py:171(Propagate)
        1    0.000    0.000    0.000    0.000 typeinfer.py:195(ArgConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:216(BuildTupleConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:236(_BuildContainerConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:261(BuildListConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:265(BuildSetConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:269(BuildMapConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:293(ExhaustIterConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:327(PairFirstConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:34(NOTSET)
        1    0.000    0.000    0.000    0.000 typeinfer.py:344(PairSecondConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:361(StaticGetItemConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:42(TypeVar)
        1    0.000    0.000    0.000    0.000 typeinfer.py:443(CallConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:570(IntrinsicCallConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:579(GetAttrConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:615(SetItemRefinement)
        1    0.000    0.000    0.000    0.000 typeinfer.py:634(SetItemConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:663(StaticSetItemConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:695(DelItemConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:720(SetAttrConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:748(PrintConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:772(TypeVarMap)
        1    0.000    0.000    0.000    0.000 typeinfer.py:820(TypeInferer)
        1    0.000    0.000    0.003    0.003 typeof.py:1(<module>)
        1    0.000    0.000    0.000    0.000 typeof.py:15(Purpose)
        1    0.000    0.000    0.002    0.002 types.py:1(<module>)
        1    0.000    0.000    0.000    0.000 types.py:102(LabelType)
        1    0.000    0.000    0.000    0.000 types.py:107(StringParamType)
        6    0.000    0.000    0.000    0.000 types.py:107(_to_string)
        1    0.000    0.000    0.000    0.000 types.py:11(ParamType)
        1    0.000    0.000    0.000    0.000 types.py:111(PointerType)
       26    0.000    0.000    0.000    0.000 types.py:118(__init__)
    15/12    0.000    0.000    0.000    0.000 types.py:123(_to_string)
        1    0.000    0.000    0.000    0.000 types.py:129(Choice)
    16/15    0.000    0.000    0.000    0.000 types.py:129(__eq__)
        1    0.000    0.000    0.000    0.000 types.py:139(gep)
        1    0.000    0.000    0.000    0.000 types.py:152(VoidType)
        2    0.000    0.000    0.000    0.000 types.py:157(_to_string)
        1    0.000    0.000    0.000    0.000 types.py:16(Type)
       18    0.000    0.000    0.000    0.000 types.py:160(__eq__)
      196    0.000    0.000    0.000    0.000 types.py:164(__get__)
        1    0.000    0.000    0.000    0.000 types.py:167(FunctionType)
        7    0.000    0.000    0.000    0.000 types.py:172(__init__)
        1    0.000    0.000    0.000    0.000 types.py:186(DateTime)
        1    0.000    0.000    0.000    0.000 types.py:200(IntType)
       31    0.000    0.000    0.000    0.000 types.py:207(__new__)
        4    0.000    0.000    0.000    0.000 types.py:217(__new)
        4    0.000    0.000    0.000    0.000 types.py:230(_to_string)
       21    0.000    0.000    0.000    0.000 types.py:233(__eq__)
        1    0.000    0.000    0.000    0.000 types.py:239(IntParamType)
       13    0.000    0.000    0.000    0.000 types.py:242(format_constant)
        1    0.000    0.000    0.000    0.000 types.py:252(IntRange)
        1    0.000    0.000    0.000    0.000 types.py:286(_BaseFloatType)
        1    0.000    0.000    0.000    0.000 types.py:288(__new__)
       20    0.000    0.000    0.000    0.000 types.py:29(as_pointer)
        1    0.000    0.000    0.000    0.000 types.py:291(FloatParamType)
        3    0.000    0.000    0.000    0.000 types.py:297(_create_instance)
        1    0.000    0.000    0.001    0.001 types.py:3(<module>)
        1    0.000    0.000    0.000    0.000 types.py:302(HalfType)
        1    0.000    0.000    0.000    0.000 types.py:305(FloatRange)
        1    0.000    0.000    0.000    0.000 types.py:316(FloatType)
       48    0.000    0.000    0.000    0.000 types.py:32(__ne__)
        1    0.000    0.000    0.000    0.000 types.py:330(DoubleType)
        1    0.000    0.000    0.000    0.000 types.py:344(BoolParamType)
        1    0.000    0.000    0.000    0.000 types.py:348(_Repeat)
        1    0.000    0.000    0.000    0.000 types.py:361(UUIDParameterType)
        1    0.000    0.000    0.000    0.000 types.py:362(VectorType)
        1    0.000    0.000    0.000    0.000 types.py:377(File)
        1    0.000    0.000    0.000    0.000 types.py:414(Aggregate)
        2    0.000    0.000    0.000    0.000 types.py:420(wrap_constant_value)
        1    0.000    0.000    0.000    0.000 types.py:428(<listcomp>)
        1    0.000    0.000    0.000    0.000 types.py:432(ArrayType)
        2    0.000    0.000    0.000    0.000 types.py:437(__init__)
        1    0.000    0.000    0.000    0.000 types.py:448(_to_string)
        1    0.000    0.000    0.000    0.000 types.py:451(__eq__)
        1    0.000    0.000    0.000    0.000 types.py:458(Path)
        1    0.000    0.000    0.000    0.000 types.py:472(BaseStructType)
        5    0.000    0.000    0.000    0.000 types.py:478(packed)
        4    0.000    0.000    0.000    0.000 types.py:486(packed)
        1    0.000    0.000    0.000    0.000 types.py:490(__len__)
        4    0.000    0.000    0.000    0.000 types.py:502(structure_repr)
        4    0.000    0.000    0.000    0.000 types.py:506(<listcomp>)
        1    0.000    0.000    0.000    0.000 types.py:509(format_constant)
        1    0.000    0.000    0.000    0.000 types.py:510(<listcomp>)
        1    0.000    0.000    0.000    0.000 types.py:515(gep)
        5    0.000    0.000    0.000    0.000 types.py:526(_wrap_packed)
        1    0.000    0.000    0.000    0.000 types.py:536(LiteralStructType)
        4    0.000    0.000    0.000    0.000 types.py:544(__init__)
        4    0.000    0.000    0.000    0.000 types.py:552(_to_string)
        3    0.000    0.000    0.000    0.000 types.py:555(__eq__)
        1    0.000    0.000    0.000    0.000 types.py:563(IdentifiedStructType)
        1    0.000    0.000    0.000    0.000 types.py:563(Tuple)
        1    0.000    0.000    0.000    0.000 types.py:72(CompositeParamType)
       24    0.000    0.000    0.000    0.000 types.py:72(wrap_constant_value)
        8    0.000    0.000    0.000    0.000 types.py:79(__call__)
        1    0.000    0.000    0.000    0.000 types.py:80(FuncParamType)
        1    0.000    0.000    0.000    0.000 types.py:87(MetaDataType)
        1    0.000    0.000    0.000    0.000 types.py:95(__eq__)
        1    0.000    0.000    0.000    0.000 types.py:97(UnprocessedParamType)
        3    0.000    0.000    0.001    0.000 types_pb2.py:5(<module>)
        5    0.000    0.000    0.000    0.000 types_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 typing.py:1091(_ProtocolMeta)
      228    0.001    0.000    0.001    0.000 typing.py:113(_type_check)
        1    0.000    0.000    0.000    0.000 typing.py:1159(_Protocol)
        2    0.000    0.000    0.000    0.000 typing.py:1171(__class_getitem__)
       38    0.000    0.000    0.001    0.000 typing.py:1193(_alias)
        1    0.000    0.000    0.000    0.000 typing.py:1279(SupportsInt)
        1    0.000    0.000    0.000    0.000 typing.py:1287(SupportsFloat)
        1    0.000    0.000    0.000    0.000 typing.py:1295(SupportsComplex)
        1    0.000    0.000    0.000    0.000 typing.py:1303(SupportsBytes)
        1    0.000    0.000    0.000    0.000 typing.py:1311(SupportsAbs)
        1    0.000    0.000    0.000    0.000 typing.py:1319(SupportsRound)
        1    0.000    0.000    0.000    0.000 typing.py:1349(NamedTupleMeta)
        1    0.000    0.000    0.000    0.000 typing.py:1351(__new__)
        1    0.000    0.000    0.000    0.000 typing.py:1380(NamedTuple)
        1    0.000    0.000    0.000    0.000 typing.py:1475(IO)
        1    0.000    0.000    0.000    0.000 typing.py:1571(BinaryIO)
        1    0.000    0.000    0.000    0.000 typing.py:1585(TextIO)
        1    0.000    0.000    0.000    0.000 typing.py:1615(io)
        1    0.000    0.000    0.000    0.000 typing.py:1630(re)
      147    0.000    0.000    0.000    0.000 typing.py:165(_collect_type_vars)
       30    0.000    0.000    0.000    0.000 typing.py:176(<listcomp>)
       27    0.000    0.000    0.001    0.000 typing.py:180(_subs_tvars)
        1    0.000    0.000    0.002    0.002 typing.py:19(<module>)
       30    0.000    0.000    0.000    0.000 typing.py:199(_check_generic)
       58    0.000    0.000    0.000    0.000 typing.py:212(_remove_dups_flatten)
        4    0.000    0.000    0.000    0.000 typing.py:241(_tp_cache)
  191/172    0.000    0.000    0.005    0.000 typing.py:248(inner)
        1    0.000    0.000    0.000    0.000 typing.py:274(_Final)
        5    0.000    0.000    0.000    0.000 typing.py:279(__init_subclass__)
        1    0.000    0.000    0.000    0.000 typing.py:283(_Immutable)
        1    0.000    0.000    0.000    0.000 typing.py:293(_SpecialForm)
        5    0.000    0.000    0.000    0.000 typing.py:300(__new__)
        5    0.000    0.000    0.000    0.000 typing.py:313(__init__)
      110    0.000    0.000    0.000    0.000 typing.py:317(__eq__)
      190    0.000    0.000    0.000    0.000 typing.py:322(__hash__)
    77/58    0.000    0.000    0.003    0.000 typing.py:340(__getitem__)
      193    0.000    0.000    0.001    0.000 typing.py:351(<genexpr>)
        1    0.000    0.000    0.000    0.000 typing.py:438(ForwardRef)
        2    0.000    0.000    0.000    0.000 typing.py:445(__init__)
        2    0.000    0.000    0.000    0.000 typing.py:473(__eq__)
        2    0.000    0.000    0.000    0.000 typing.py:479(__hash__)
        1    0.000    0.000    0.000    0.000 typing.py:486(TypeVar)
       15    0.000    0.000    0.000    0.000 typing.py:533(__init__)
       31    0.000    0.000    0.000    0.000 typing.py:545(<genexpr>)
     1060    0.000    0.000    0.001    0.000 typing.py:590(_is_dunder)
        1    0.000    0.000    0.000    0.000 typing.py:594(_GenericAlias)
      142    0.001    0.000    0.003    0.000 typing.py:603(__init__)
      389    0.000    0.000    0.000    0.000 typing.py:613(<genexpr>)
       27    0.000    0.000    0.001    0.000 typing.py:621(__getitem__)
       55    0.000    0.000    0.000    0.000 typing.py:629(<genexpr>)
       39    0.000    0.000    0.001    0.000 typing.py:633(copy_with)
       97    0.000    0.000    0.000    0.000 typing.py:655(__eq__)
  143/132    0.000    0.000    0.000    0.000 typing.py:664(__hash__)
        5    0.000    0.000    0.000    0.000 typing.py:680(__mro_entries__)
     1060    0.001    0.000    0.002    0.000 typing.py:704(__setattr__)
        1    0.000    0.000    0.000    0.000 typing.py:740(_VariadicGenericAlias)
       14    0.000    0.000    0.001    0.000 typing.py:744(__getitem__)
       12    0.000    0.000    0.000    0.000 typing.py:760(__getitem_inner__)
       26    0.000    0.000    0.000    0.000 typing.py:772(<genexpr>)
        4    0.000    0.000    0.000    0.000 typing.py:781(<genexpr>)
        1    0.000    0.000    0.000    0.000 typing.py:787(Generic)
        5    0.000    0.000    0.000    0.000 typing.py:819(__class_getitem__)
       10    0.000    0.000    0.000    0.000 typing.py:827(<genexpr>)
        2    0.000    0.000    0.000    0.000 typing.py:830(<genexpr>)
       10    0.000    0.000    0.000    0.000 typing.py:844(__init_subclass__)
        1    0.000    0.000    0.000    0.000 typing.py:882(_TypingEmpty)
        1    0.000    0.000    0.000    0.000 typing.py:889(_TypingEllipsis)
        1    0.000    0.000    0.000    0.000 tz.py:1030(tzstr)
        1    0.000    0.000    0.000    0.000 tz.py:1150(_tzicalvtzcomp)
        1    0.000    0.000    0.000    0.000 tz.py:1161(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 tz.py:1247(tzical)
        1    0.000    0.000    0.000    0.000 tz.py:126(tzoffset)
        1    0.000    0.000    0.000    0.000 tz.py:1464(__get_gettz)
        1    0.000    0.000    0.000    0.000 tz.py:1469(GettzFunc)
        1    0.000    0.000    0.000    0.000 tz.py:1539(__init__)
        1    0.000    0.000    0.000    0.000 tz.py:1822(_nullcontext)
        1    0.000    0.000    0.000    0.000 tz.py:195(tzlocal)
        1    0.000    0.000    0.000    0.000 tz.py:322(_ttinfo)
        1    0.000    0.000    0.000    0.000 tz.py:367(_tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:380(tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:41(tzutc)
        1    0.000    0.000    0.000    0.000 tz.py:868(tzrange)
        1    0.000    0.000    0.003    0.003 tz.py:9(<module>)
        1    0.000    0.000    0.000    0.000 tzfile.py:13(_byte_string)
        1    0.000    0.000    0.000    0.000 tzfile.py:4(<module>)
        1    0.000    0.000    0.000    0.000 tzinfo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tzinfo.py:156(DstTzInfo)
        1    0.000    0.000    0.000    0.000 tzinfo.py:18(memorized_timedelta)
        1    0.000    0.000    0.000    0.000 tzinfo.py:66(BaseTzInfo)
        1    0.000    0.000    0.000    0.000 tzinfo.py:76(StaticTzInfo)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:188(_BaseUFuncBuilder)
        1    0.000    0.000    0.002    0.002 ufuncbuilder.py:2(<module>)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:209(UFuncBuilder)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:25(UFuncTargetOptions)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:271(GUFuncBuilder)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:33(UFuncTarget)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:47(UFuncDispatcher)
        1    0.000    0.000    0.000    0.000 ufunclike.py:18(_deprecate_out_named_y)
        3    0.000    0.000    0.000    0.000 ufunclike.py:43(_fix_out_named_y)
        1    0.000    0.000    0.000    0.000 ufunclike.py:5(<module>)
        3    0.000    0.000    0.000    0.000 ufunclike.py:60(_fix_and_maybe_deprecate_out_named_y)
        1    0.000    0.000    0.000    0.000 umath.py:7(<module>)
        1    0.000    0.000    0.000    0.000 unconnected_gradients.py:16(<module>)
        1    0.000    0.000    0.000    0.000 unconnected_gradients.py:26(UnconnectedGradients)
        1    0.000    0.000    0.017    0.017 unicode.py:1(<module>)
        2    0.000    0.000    0.000    0.000 unicode.py:1195(_is_upper)
        1    0.000    0.000    0.000    0.000 unicode.py:42(UnicodeModel)
        1    0.000    0.000    0.000    0.000 unicode.py:65(UnicodeIteratorModel)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:13(Codec)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:20(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:24(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:28(StreamWriter)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:31(StreamReader)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:8(<module>)
        1    0.000    0.000    0.000    0.000 unicode_support.py:304(_PY_CTF)
        1    0.000    0.000    0.000    0.000 unicode_support.py:52(_PyUnicode_TyperecordMasks)
        1    0.000    0.000    0.003    0.003 unicode_support.py:6(<module>)
        1    0.000    0.000    0.000    0.000 uniform.py:15(<module>)
        1    0.000    0.000    0.000    0.000 uniform.py:36(Uniform)
        1    0.000    0.000    0.000    0.000 unique.py:15(<module>)
        1    0.000    0.000    0.000    0.000 unique.py:51(_UniqueDataset)
        1    0.000    0.000    0.000    0.000 units.py:139(Registry)
        1    0.000    0.000    0.000    0.000 units.py:43(<module>)
        1    0.000    0.000    0.000    0.000 units.py:53(ConversionError)
        1    0.000    0.000    0.000    0.000 units.py:57(AxisInfo)
        1    0.000    0.000    0.000    0.000 units.py:93(ConversionInterface)
        1    0.000    0.000    0.012    0.012 universaldetector.py:36(<module>)
        1    0.000    0.000    0.000    0.000 universaldetector.py:51(UniversalDetector)
        1    0.000    0.000    0.000    0.000 unsupported_features_checker.py:15(<module>)
        1    0.000    0.000    0.000    0.000 unsupported_features_checker.py:24(UnsupportedFeaturesChecker)
        1    0.000    0.000    0.001    0.001 untyped_passes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:103(IRProcessing)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:107(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:125(RewriteSemanticConstants)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:129(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:151(DeadBranchPrune)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:155(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:186(InlineClosureLikes)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:190(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:217(GenericRewrites)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:221(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:238(WithLifting)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:242(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:267(InlineInlinables)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:281(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:385(PreserveIR)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:393(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:401(FindLiterallyCalls)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:408(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:44(ExtractByteCode)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:48(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:64(TranslateByteCode)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:68(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:83(FixupArgs)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:87(__init__)
        1    0.000    0.000    0.001    0.001 url.py:1(<module>)
        1    0.000    0.000    0.000    0.000 url.py:18(Url)
        1    0.000    0.000    0.001    0.001 user_ops.py:16(<module>)
        1    0.000    0.000    0.000    0.000 utf8prober.py:28(<module>)
        1    0.000    0.000    0.000    0.000 utf8prober.py:35(UTF8Prober)
        4    0.000    0.000    0.121    0.030 util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 util.py:10(<module>)
        1    0.000    0.000    0.000    0.000 util.py:1000(_SessionWithFeedDictAdditions)
        1    0.000    0.000    0.000    0.000 util.py:1017(TrackableSaver)
        1    0.000    0.000    0.000    0.000 util.py:107(MultiHostDatasetInitializerHook)
        1    0.000    0.000    0.000    0.000 util.py:118(_CheckpointRestoreCoordinatorDeleter)
        1    0.000    0.000    0.000    0.000 util.py:1316(CheckpointV1)
        1    0.000    0.000    0.000    0.000 util.py:1390(AppendDocstring)
       16    0.000    0.000    0.000    0.000 util.py:1411(__init__)
       16    0.000    0.000    0.000    0.000 util.py:1438(__call__)
        1    0.000    0.000    0.000    0.000 util.py:148(register_after_fork)
        3    0.000    0.000    0.006    0.002 util.py:15(<module>)
        1    0.000    0.000    0.000    0.000 util.py:159(Finalize)
        2    0.000    0.000    0.001    0.000 util.py:16(<module>)
        1    0.000    0.000    0.000    0.000 util.py:162(_CheckpointRestoreCoordinator)
        1    0.000    0.000    0.000    0.000 util.py:1678(Checkpoint)
        4    0.001    0.000    0.068    0.017 util.py:257(_findSoname_ldconfig)
        1    0.000    0.000    0.000    0.000 util.py:298(_NameBasedRestoreCoordinator)
        4    0.000    0.000    0.068    0.017 util.py:309(find_library)
        1    0.000    0.000    0.000    0.000 util.py:345(ForkAwareThreadLock)
        1    0.000    0.000    0.000    0.000 util.py:362(ForkAwareLocal)
        1    0.000    0.000    0.000    0.000 util.py:48(debug)
        1    0.000    0.000    0.000    0.000 util.py:610(_LoadStatus)
        1    0.000    0.000    0.000    0.000 util.py:669(CheckpointLoadStatus)
        1    0.000    0.000    0.000    0.000 util.py:75(_ObjectGraphProtoPrettyPrinter)
        1    0.000    0.000    0.000    0.000 util.py:79(_DatasetInitializerHook)
        1    0.000    0.000    0.000    0.000 util.py:840(InitializationOnlyStatus)
        1    0.000    0.000    0.000    0.000 util.py:87(MultiHostDatasetInitializerHook)
        1    0.000    0.000    0.000    0.000 util.py:920(NameBasedSaverStatus)
        1    0.000    0.000    0.000    0.000 util.py:93(DistributedIteratorInitializerHook)
        1    0.000    0.000    0.004    0.004 util_ops.py:15(<module>)
        4    0.000    0.000    0.023    0.006 utils.py:1(<module>)
     1724    0.005    0.000    0.210    0.000 utils.py:10(<genexpr>)
        1    0.000    0.000    0.000    0.000 utils.py:100(AutoPopulatedParam)
       13    0.000    0.000    0.000    0.000 utils.py:101(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:1021(SafeEval)
        1    0.000    0.000    0.000    0.000 utils.py:1078(S3RegionRedirector)
        1    0.000    0.000    0.000    0.000 utils.py:1227(ContainerMetadataFetcher)
        1    0.000    0.000    0.000    0.000 utils.py:1275(_Dummy)
        4    0.000    0.000    0.008    0.002 utils.py:13(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:131(HideParamFromOperations)
        8    0.000    0.000    0.000    0.000 utils.py:133(_get_indent)
        1    0.000    0.000    0.000    0.000 utils.py:1376(FileWebIdentityTokenLoader)
        1    0.000    0.000    0.000    0.000 utils.py:138(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:146(KeepOpenFile)
        8    0.000    0.000    0.001    0.000 utils.py:147(deprecate)
        2    0.000    0.000    0.000    0.000 utils.py:15(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:169(AppendParamDocumentation)
        1    0.000    0.000    0.000    0.000 utils.py:17(<module>)
       68    0.008    0.000    0.351    0.005 utils.py:17(build_spatial_index)
        4    0.000    0.000    0.000    0.000 utils.py:171(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:18(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:1879(IgnoreException)
        1    0.000    0.000    0.000    0.000 utils.py:1921(clear_and_catch_warnings)
        1    0.000    0.000    0.000    0.000 utils.py:1987(suppress_warnings)
        2    0.000    0.000    0.007    0.003 utils.py:2(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:24(ServiceContext)
        1    0.000    0.000    0.000    0.000 utils.py:252(_RetriesExceededError)
        1    0.000    0.000    0.000    0.000 utils.py:257(IMDSFetcher)
        1    0.000    0.000    0.000    0.000 utils.py:294(ConfigOptions)
